cg00000029	cg00000165	cg00000236	cg00000289	cg00000292	cg00000321	cg00000363	cg00000622	cg00000658	cg00000714	cg00000721	cg00000734	cg00000769	cg00000905	cg00000924	cg00000948	cg00000957	cg00001245	cg00001249	cg00001261	cg00001349	cg00001364	cg00001446	cg00001510	cg00001582	cg00001583	cg00001687	cg00001747	cg00001791	cg00001793	cg00001809	cg00001854	cg00001874	cg00002033	cg00002116	cg00002145	cg00002190	cg00002224	cg00002236	cg00002406	cg00002426	cg00002449	cg00002464	cg00002490	cg00002531	cg00002591	cg00002593	cg00002597	cg00002646	cg00002660	cg00002719	cg00002749	cg00002769	cg00002808	cg00002809	cg00002810	cg00002837	cg00002930	cg00003091	cg00003173	cg00003181	cg00003202	cg00003287	cg00003298	cg00003305	cg00003345	cg00003513	cg00003529	cg00003578	cg00003625	cg00003784	cg00003969	cg00003994	cg00004055	cg00004061	cg00004067	cg00004072	cg00004082	cg00004089	cg00004105	cg00004121	cg00004192	cg00004207	cg00004209	cg00004257	cg00004421	cg00004429	cg00004533	cg00004562	cg00004608	cg00004773	cg00004818	cg00004883	cg00004939	cg00004963	cg00004979	cg00004996	cg00005010	cg00005040	cg00005072
0.265153006	0.115043105	0.920188112	0.843837076	0.937968517	0.523139498	0.124671087	0.013120592	0.889912174	0.332773302	0.947566476	0.067525434	0.020098765	0.122619347	0.491791702	0.935310827	0.917755366	0.015733116	0.929215584	0.245588856	0.935259232	0.942053334	0.919023432	0.14859739	0.058521023	0.15493685	0.982206027	0.047884748	0.897230429	0.907587866	0.849127974	0.954233982	0.927201354	0.153777328	0.011859453	0.78732952	0.882134248	0.133227467	0.065895022	0.021794682	0.720973944	0.833368693	0.071979585	0.021817831	0.927395954	0.917164867	0.937803257	0.881361895	0.923220745	0.066495343	0.023430285	0.952004457	0.938990865	0.96236828	0.980786738	0.119128457	0.131269623	0.078391889	0.071606628	0.05041017	0.79073323	0.008312244	0.213990616	0.015512147	0.37457085	0.749765432	0.939940472	0.925749798	0.3515177	0.176624455	0.030739634	0.888862707	0.080800399	0.108462755	0.601822591	0.963817523	0.044292543	0.034509967	0.970170225	0.342047012	0.546414358	0.92160646	0.140259585	0.833378538	0.105462899	0.860912052	0.90050837	0.952807609	0.851524708	0.245874935	0.938839974	0.0949226	0.982955108	0.090429658	0.698836393	0.975890097	0.804149386	0.029902542	0.101969896	0.86926595
0.259709337	0.091578905	0.893834203	0.605378987	0.67404895	0.30791419	0.20887376	0.020212669	0.8709153	0.328244706	0.940364017	0.054208824	0.03222834	0.051725011	0.508826033	0.901010873	0.887027062	0.036561221	0.842943662	0.382220364	0.677328766	0.885526101	0.894779533	0.450953138	0.047868722	0.030058176	0.983644215	0.01673313	0.90048422	0.906323573	0.814744574	0.954810506	0.653510183	0.329334743	0.021050302	0.752912027	0.882559201	0.263291924	0.038183984	0.021174008	0.455082055	0.925933088	0.039004501	0.026402534	0.918714428	0.878990577	0.875805946	0.867646282	0.849317837	0.037277061	0.025531841	0.914873598	0.90854177	0.931424304	0.966988027	0.094686362	0.274769515	0.063844305	0.031008421	0.034027814	0.521465843	0.021660542	0.197342077	0.019145723	0.19672476	0.637176674	0.936702343	0.824214132	0.320453837	0.194033759	0.019326916	0.866268975	0.051818396	0.082710843	0.384737876	0.951925712	0.05455784	0.10503796	0.87155836	0.400146756	0.467703541	0.925761712	0.093866278	0.761102268	0.117840794	0.70340679	0.883078723	0.93198438	0.835433324	0.509488051	0.933900197	0.087218275	0.983218531	0.046074306	0.584326704	0.961166377	0.561979537	0.024099086	0.120581896	0.828788523
0.40734644	0.14282729	0.904629072	0.824025349	0.659099403	0.347405599	0.151403569	0.01233297	0.883467178	0.269167956	0.946888317	0.054614553	0.02674799	0.099420832	0.514613361	0.953941399	0.915238325	0.022358241	0.809345234	0.44085303	0.656002485	0.888237901	0.906121285	0.398655749	0.037585288	0.027774566	0.985632709	0.024765955	0.953082166	0.850687532	0.763635901	0.961962447	0.72730753	0.239239897	0.009238301	0.78520268	0.890193163	0.423481182	0.02815061	0.033748911	0.466969798	0.891862018	0.06852799	0.019665002	0.92011178	0.913351361	0.880531511	0.868788719	0.914748953	0.041681706	0.020016658	0.933858283	0.933301096	0.951011956	0.972521933	0.09704325	0.342100297	0.044792876	0.065528955	0.045554132	0.459381398	0.007924306	0.178548347	0.017285025	0.29548768	0.713855065	0.937755228	0.855946593	0.305339124	0.103894432	0.017531464	0.870764125	0.109779136	0.081093747	0.428271741	0.96966664	0.026761923	0.068112171	0.894098235	0.369303285	0.472737805	0.901841446	0.123400371	0.836210054	0.138438765	0.820120481	0.881093395	0.912758587	0.890394543	0.377007838	0.94819047	0.093220377	0.985831506	0.06183502	0.658906375	0.971740628	0.759100501	0.027064263	0.114671322	0.847271171
0.31030576	0.133333979	0.877810637	0.706549677	0.64113544	0.538831519	0.139783662	0.018859966	0.915716735	0.208735122	0.937648831	0.037960254	0.026833878	0.103360709	0.371423336	0.865189615	0.881011964	0.02200357	0.827447416	0.261912997	0.731780559	0.870683086	0.901210467	0.390054339	0.048623281	0.029533613	0.980568912	0.03351781	0.920018704	0.694152967	0.703321771	0.941921019	0.701918605	0.31189136	0.011097675	0.749869531	0.79499833	0.289424619	0.03304077	0.020450156	0.480502929	0.852474207	0.068486738	0.023618519	0.918876316	0.896958348	0.834368543	0.855348346	0.936374031	0.034124189	0.033410306	0.922749299	0.922951085	0.912159177	0.96084228	0.08528946	0.335127128	0.052436873	0.038734632	0.041853176	0.75279256	0.009056253	0.199766719	0.034123747	0.233350608	0.683890014	0.933019379	0.862392453	0.301878599	0.235370137	0.027995661	0.88581941	0.042525665	0.088410346	0.352556827	0.960235077	0.039160621	0.054986912	0.85130811	0.313937303	0.408896541	0.846085875	0.080239796	0.713335345	0.037024748	0.685462398	0.833714614	0.923541686	0.779719835	0.633459057	0.868782418	0.11368223	0.679514513	0.04742351	0.622124479	0.957458255	0.580542228	0.023307318	0.078997105	0.784725509
0.292250385	0.146319993	0.895045898	0.691311229	0.667674373	0.437818748	0.076512062	0.019432941	0.846704383	0.230261417	0.90598705	0.0729596	0.047610613	0.066002451	0.417519684	0.911292335	0.909012429	0.020762338	0.869888641	0.36845655	0.57300451	0.854059626	0.892356907	0.395536991	0.061893238	0.046881114	0.975896487	0.021597986	0.912049292	0.833895407	0.793312908	0.923389247	0.593539173	0.039053778	0.015666254	0.668539406	0.785370642	0.165871411	0.046110391	0.027621751	0.370944593	0.875773519	0.056466966	0.046221494	0.893879842	0.85880705	0.817734286	0.689350746	0.856860258	0.043029504	0.030528165	0.901029204	0.890371809	0.936434039	0.955471001	0.090882408	0.290585341	0.061261314	0.064209552	0.08596875	0.350675315	0.016457391	0.182199143	0.026447197	0.233341817	0.676602532	0.917409759	0.867812454	0.295493138	0.104798202	0.038020176	0.857710831	0.044973885	0.086946155	0.428252806	0.94435371	0.04004303	0.076760115	0.919916227	0.496654417	0.488417402	0.889507782	0.100809724	0.774540762	0.145623736	0.741255024	0.85765921	0.943677748	0.802333287	0.57657766	0.897530644	0.126279557	0.97395651	0.076413863	0.808771417	0.949442225	0.547283447	0.036588402	0.095010315	0.759830942
0.558335576	0.103554302	0.92397365	0.766828885	0.757480953	0.426872983	0.214276563	0.013999355	0.876647906	0.244715278	0.950859254	0.058582605	0.016659774	0.051569108	0.520650768	0.906961533	0.892148999	0.015753542	0.827246229	0.394211446	0.71718234	0.905561354	0.858398195	0.428665123	0.040981083	0.018383004	0.984998521	0.033364884	0.950454243	0.906813071	0.697357321	0.924042781	0.651725741	0.539569611	0.010050579	0.738590861	0.857657691	0.247082618	0.042852515	0.024214991	0.591761777	0.876229394	0.06796639	0.022549928	0.916671729	0.915990468	0.878196113	0.863496277	0.919168469	0.038633195	0.023030022	0.931146619	0.912900857	0.947097887	0.958253935	0.133207503	0.357488273	0.063467052	0.046087158	0.032036497	0.748120186	0.008768959	0.185501121	0.030749483	0.301296548	0.66763368	0.934848179	0.895293209	0.463211018	0.463314011	0.021441258	0.868208271	0.061511081	0.099483891	0.524213599	0.954613413	0.038505009	0.062349544	0.892227769	0.528136748	0.497183156	0.947106159	0.089508215	0.748917384	0.098588398	0.640660234	0.909439393	0.944732766	0.835178731	0.56113373	0.908963507	0.075057261	0.987690164	0.047172831	0.683587288	0.963205174	0.623088666	0.023808479	0.080865173	0.80450986
0.306304672	0.14659368	0.921594886	0.726774356	0.631903382	0.393463682	0.19043895	0.01478701	0.862399648	0.243729696	0.936923781	0.046994495	0.02131533	0.079849054	0.436374369	0.913555512	0.942674146	0.013875683	0.796569195	0.396935851	0.73557554	0.888926572	0.892177182	0.415098345	0.044938467	0.039086156	0.983983989	0.12060413	0.937207886	0.84268839	0.651289567	0.932679567	0.689380928	0.438075346	0.010364054	0.760683435	0.840501686	0.398568712	0.037561175	0.021067446	0.485469092	0.8225767	0.060446077	0.038257629	0.912931655	0.887149149	0.831968068	0.814234714	0.912415848	0.055430677	0.026448642	0.909763812	0.93275437	0.937375777	0.952849982	0.152496772	0.437804931	0.073411771	0.044192295	0.053297768	0.666607742	0.008419164	0.230077454	0.021208226	0.249613787	0.677215361	0.913014537	0.79518711	0.398882084	0.35707204	0.031549797	0.624875188	0.094140307	0.066304821	0.363403012	0.966662879	0.043734279	0.085276301	0.853883647	0.324070219	0.459876881	0.91423385	0.078539229	0.826251157	0.12548559	0.722349592	0.868995065	0.938842913	0.824196975	0.583475535	0.92383996	0.111616516	0.985264815	0.063568759	0.578367883	0.973965803	0.630007732	0.028518474	0.095606962	0.802713364
0.469129208	0.138643278	0.926993091	0.857975125	0.735160672	0.351383533	0.217331422	0.011500136	0.836866092	0.257532776	0.951127073	0.051669527	0.031555426	0.077555056	0.501314177	0.937865558	0.892782076	0.012801777	0.820689519	0.430366354	0.678099047	0.912121756	0.895041046	0.389698929	0.043366253	0.066254017	0.986061676	0.048967806	0.915599389	0.911575188	0.680832503	0.894720197	0.64775253	0.453003411	0.012481833	0.768733004	0.83863849	0.148069632	0.038924282	0.021670446	0.443144841	0.847352445	0.081401873	0.027592673	0.929884442	0.890028056	0.857812467	0.907283326	0.923909357	0.041724717	0.017787734	0.950767593	0.916426791	0.932490632	0.950633208	0.171045694	0.411622727	0.056848782	0.043014532	0.039527962	0.63564845	0.009023321	0.227687334	0.057946567	0.263063423	0.677631691	0.931539955	0.863857395	0.415269628	0.343126085	0.024624824	0.840921553	0.07013097	0.102182455	0.556140008	0.95790083	0.031620206	0.075365235	0.862254598	0.453019108	0.572619002	0.928083815	0.082253485	0.82071177	0.159355066	0.797563064	0.875337689	0.931628917	0.821774492	0.615434922	0.94702307	0.070911972	0.988346315	0.067593488	0.767179281	0.972999131	0.74558443	0.021458412	0.161721141	0.832050475
0.362609755	0.116526503	0.933725567	0.805879491	0.702641901	0.337423425	0.2154581	0.012201759	0.875269014	0.23978528	0.962791359	0.050990605	0.023756999	0.075329065	0.508598243	0.920896664	0.893889443	0.017656894	0.844222543	0.379480525	0.715002666	0.882321814	0.912682483	0.427264366	0.03655655	0.027641414	0.984631947	0.047884276	0.934776631	0.831081028	0.731623879	0.944399716	0.661058393	0.411833317	0.013639282	0.795532347	0.857908135	0.277144123	0.031419384	0.016194277	0.50348954	0.862888646	0.056454322	0.023205997	0.906384627	0.914222436	0.904793987	0.898666624	0.885619681	0.03117988	0.016742072	0.939001472	0.955034233	0.941923297	0.966497403	0.123426834	0.334628049	0.05079879	0.035844602	0.054306615	0.632393099	0.009507142	0.183981815	0.022787585	0.22083546	0.731263666	0.933477253	0.843851962	0.423390023	0.389198634	0.021490416	0.889902393	0.083412341	0.075912622	0.574954526	0.960898474	0.025354645	0.048623763	0.908216389	0.486135924	0.482400137	0.89439409	0.100055305	0.820338227	0.077727706	0.741985936	0.895993392	0.94055058	0.835697432	0.597418186	0.943283044	0.061051299	0.988274331	0.060708297	0.645422554	0.971583268	0.624364455	0.026363697	0.083682122	0.816165102
0.302703904	0.083892545	0.903705359	0.657132607	0.706291718	0.283666563	0.122566742	0.017162219	0.834974492	0.224499935	0.95295228	0.059879337	0.023903324	0.055160056	0.532171059	0.901180399	0.885111051	0.019161564	0.889623875	0.420509513	0.715293722	0.898070441	0.886636071	0.38314093	0.04795723	0.019690145	0.982018399	0.018542895	0.947302945	0.870987451	0.753125602	0.945898831	0.599936597	0.131819463	0.011940048	0.746992543	0.879525778	0.273738409	0.032195706	0.021292984	0.35796972	0.898798236	0.059359702	0.027350121	0.914503289	0.9025015	0.861059015	0.853132796	0.895032016	0.035825592	0.021177574	0.926132962	0.912376625	0.947141448	0.97602518	0.090065345	0.350643264	0.063592392	0.039103645	0.031108533	0.511881022	0.009437325	0.253253529	0.022967516	0.16297494	0.699798762	0.947317393	0.870739834	0.306388802	0.168800842	0.029805831	0.859064929	0.041558879	0.078944465	0.40169191	0.962117713	0.033926187	0.072428472	0.916942824	0.429749646	0.485977182	0.920751951	0.109036403	0.795098834	0.084046095	0.815921836	0.84970555	0.919401535	0.850831429	0.509486251	0.910159879	0.07921635	0.903275433	0.036112398	0.656797015	0.934058891	0.560793192	0.028462087	0.112798522	0.830706655
0.340753937	0.153075878	0.90293972	0.692915274	0.665361785	0.433279278	0.099372844	0.014205393	0.874344417	0.203132457	0.920007433	0.05334174	0.022543673	0.060287565	0.524260616	0.88805763	0.894043396	0.019819674	0.869973532	0.399324554	0.748595256	0.888882862	0.849382077	0.319260151	0.047597504	0.027468801	0.983421443	0.02080952	0.913369113	0.906344705	0.699370221	0.936494134	0.601354452	0.23007979	0.012264583	0.767215335	0.838314017	0.325514791	0.034619047	0.018320035	0.448319733	0.894542678	0.055794981	0.034506603	0.914776058	0.89049375	0.831601444	0.781720256	0.890885524	0.038384053	0.027230732	0.871431959	0.926030247	0.946115513	0.971236293	0.087950148	0.306012668	0.08222989	0.048798669	0.034064997	0.64135421	0.009357262	0.226057903	0.017690427	0.26330115	0.635752779	0.901505676	0.870176345	0.323586595	0.161796682	0.023871849	0.839686318	0.054666951	0.092697528	0.380249097	0.966043762	0.046752185	0.079494257	0.816244704	0.411453993	0.553149292	0.938090802	0.089551772	0.817786971	0.130070695	0.587469937	0.812389851	0.943749689	0.781801556	0.484395103	0.892962998	0.116088541	0.979628699	0.043873269	0.620713707	0.97251257	0.627687007	0.023147834	0.102916814	0.778479741
0.37168299	0.104974975	0.911339455	0.770882844	0.69405043	0.477714421	0.201436912	0.01194568	0.854630177	0.264033134	0.950775713	0.056681404	0.023306027	0.046325282	0.561683516	0.930397668	0.910928227	0.020603774	0.872169125	0.463815394	0.704714917	0.909581244	0.897761824	0.397748733	0.038323894	0.034922943	0.98590829	0.022665259	0.94264193	0.875363875	0.744626816	0.916849305	0.607787612	0.415830783	0.012350467	0.841859261	0.87395537	0.154429885	0.029166855	0.024906098	0.418268695	0.862783209	0.049183449	0.0288489	0.928726696	0.911281597	0.872858057	0.888956969	0.912881932	0.041860223	0.020092852	0.931025366	0.930360232	0.946347976	0.964954614	0.106483052	0.316822013	0.061352099	0.046213987	0.031033948	0.545137653	0.008715207	0.223652879	0.014675945	0.252683225	0.735651098	0.933821459	0.934022595	0.385540111	0.284464401	0.027115379	0.863150821	0.042854404	0.096951374	0.493285231	0.967015172	0.040116902	0.069478543	0.90143086	0.426577296	0.509421668	0.934109432	0.096800859	0.757241242	0.126412374	0.771524686	0.892824072	0.953385268	0.833568019	0.510504124	0.945785922	0.071569525	0.985284312	0.045874745	0.659643905	0.968355948	0.673218051	0.027018361	0.107543533	0.815913668
0.371845097	0.157067088	0.914593242	0.786959678	0.725049971	0.291009366	0.154494949	0.014071184	0.871942366	0.236058564	0.941407168	0.073171135	0.02764067	0.074527244	0.488535634	0.913036117	0.886476879	0.015093014	0.877395229	0.364026476	0.675308725	0.90892771	0.886473284	0.392290535	0.058543915	0.037212961	0.98492707	0.015200167	0.925397588	0.907735849	0.750887508	0.957897693	0.677192555	0.138586435	0.011770971	0.778068174	0.863143251	0.281954739	0.062126433	0.02788865	0.471929524	0.894918045	0.071691124	0.035053217	0.91660653	0.934100859	0.907888847	0.922468514	0.905140214	0.055774988	0.018435719	0.945712789	0.928974259	0.952662006	0.969173886	0.10730764	0.330805616	0.075885937	0.054098387	0.041983233	0.562067003	0.010677254	0.235761811	0.01494418	0.186676895	0.74394235	0.920243911	0.846423857	0.312606903	0.149197675	0.033937804	0.852487421	0.081765478	0.0936976	0.476417417	0.966834834	0.045108535	0.052014744	0.904529963	0.459163752	0.444628049	0.947895214	0.093423705	0.84756058	0.15866602	0.848580133	0.915413667	0.937231218	0.845550489	0.523457912	0.938941224	0.079484032	0.985719543	0.104218666	0.643120611	0.97358152	0.5028599	0.024059854	0.128658379	0.838797123
0.190727433	0.112449094	0.893013907	0.798538931	0.718913901	0.4254091	0.138294148	0.011853311	0.871914056	0.221514058	0.950945763	0.047501509	0.026142798	0.07230668	0.460964066	0.925660691	0.9220282	0.015062278	0.833204113	0.497637394	0.514449878	0.919568997	0.909071014	0.335647337	0.04924319	0.03348785	0.985780721	0.015942859	0.933457692	0.914692249	0.736692056	0.950744262	0.553967851	0.13259171	0.012008846	0.778043235	0.873048595	0.206412152	0.042010914	0.023998622	0.327588162	0.879943076	0.055333941	0.024111391	0.915210641	0.886922128	0.837835788	0.887911416	0.908258769	0.045100404	0.021347756	0.950150394	0.923688436	0.93704073	0.978311563	0.088829801	0.380524367	0.05521311	0.053537208	0.036702456	0.60160278	0.009263145	0.241262768	0.016318228	0.370401133	0.726931878	0.93205315	0.807123484	0.265822027	0.119967181	0.021950494	0.832137156	0.051952158	0.10298305	0.363827366	0.953707725	0.036811856	0.106428931	0.878969093	0.45208725	0.470637186	0.946305307	0.115933737	0.822521185	0.129652455	0.804888539	0.860071696	0.959728894	0.831610779	0.452568891	0.939580315	0.101200802	0.978040332	0.095115918	0.413092225	0.973389956	0.619381515	0.023645522	0.075335271	0.866530177
0.414206083	0.110165464	0.882479017	0.667039979	0.767928791	0.232372516	0.122303822	0.015101367	0.885488031	0.217510118	0.951269482	0.063547485	0.017624531	0.051930591	0.502298924	0.928314657	0.883651099	0.020651247	0.909155423	0.416789455	0.756179004	0.894644999	0.863987677	0.377246464	0.053772047	0.014359208	0.98322626	0.014292466	0.939335997	0.93740587	0.719646356	0.945118173	0.675036156	0.159406146	0.012030731	0.741923423	0.837872886	0.314719927	0.030916833	0.022852054	0.484802346	0.872732082	0.045842228	0.020932998	0.942821511	0.926239541	0.889709981	0.833318062	0.93396798	0.032214997	0.023849127	0.93066739	0.919688535	0.938163655	0.971286238	0.081044396	0.391250942	0.061734473	0.044049494	0.032591225	0.668550022	0.009619579	0.203137637	0.018065081	0.269834019	0.689454158	0.941359336	0.888568727	0.301879986	0.156733305	0.025894765	0.836293034	0.033169207	0.098915975	0.467817061	0.959465165	0.040505515	0.061474895	0.894212639	0.339451511	0.520936294	0.934296879	0.103204549	0.853080985	0.131936878	0.577773451	0.871715725	0.948167997	0.831508997	0.518636861	0.932249923	0.079540929	0.989394207	0.05458329	0.750398801	0.960625774	0.577581234	0.021796347	0.128579161	0.781142439
0.346637747	0.140152777	0.91373867	0.856061154	0.717599792	0.283813474	0.130410492	0.012498228	0.865113687	0.304189183	0.954915613	0.039887689	0.035699698	0.082280965	0.434127042	0.899883586	0.876317943	0.01382747	0.888948451	0.464803349	0.710546111	0.89739592	0.879639828	0.448290949	0.072795237	0.042820246	0.986163693	0.017715569	0.93418046	0.802092276	0.752245958	0.939157855	0.649919208	0.333322889	0.009393006	0.778086088	0.852724978	0.209858976	0.027040015	0.018577885	0.391346427	0.902123052	0.069325785	0.027914554	0.939129681	0.911293782	0.826776006	0.895035663	0.88278077	0.042198382	0.022595196	0.934413633	0.922621487	0.931429286	0.967270831	0.095906288	0.358388065	0.048575652	0.051955169	0.044996387	0.639029198	0.011403645	0.267281022	0.019428225	0.289833817	0.671247944	0.915888854	0.879142485	0.344058407	0.172859592	0.022542779	0.834353525	0.068875021	0.083368598	0.523962704	0.964260144	0.046062348	0.090910298	0.895540052	0.333708851	0.400714068	0.922872872	0.144873304	0.819699715	0.120336549	0.835324912	0.89207284	0.948483742	0.82347564	0.486873447	0.92915581	0.084398806	0.979221228	0.038907538	0.618867024	0.961646067	0.648831029	0.027362686	0.106014097	0.841173003
0.315057771	0.126790095	0.923779272	0.720934632	0.705315543	0.520072596	0.10026379	0.014236751	0.845115397	0.257816781	0.952410247	0.064184535	0.023857485	0.050553891	0.511636357	0.919447931	0.908344112	0.015834821	0.847801821	0.467451687	0.724226714	0.90574249	0.897323395	0.340314527	0.061407924	0.033212817	0.984299663	0.01531816	0.944589747	0.882554289	0.674965742	0.95469205	0.64496953	0.171975536	0.012864751	0.730229424	0.88045436	0.163678978	0.043782152	0.025029698	0.326330806	0.89091067	0.077237835	0.038194442	0.920560454	0.90873507	0.819667565	0.887040951	0.926641591	0.038917673	0.023136889	0.930766283	0.919395219	0.953793325	0.965836434	0.097012571	0.40989378	0.064193092	0.06115956	0.038838146	0.376942617	0.009372862	0.25991909	0.017124773	0.3462151	0.728291325	0.940734591	0.839687733	0.295165838	0.114476196	0.026189251	0.879901179	0.037537636	0.10205275	0.406191997	0.967637876	0.034335003	0.05444791	0.890891704	0.470978197	0.498483999	0.937692338	0.115217638	0.701611759	0.153774463	0.834146856	0.861285758	0.917122043	0.819829242	0.496929482	0.948961179	0.072430635	0.9874543	0.053176426	0.668745352	0.974048644	0.561511214	0.028009823	0.090821683	0.836451551
0.478347849	0.150659791	0.937601355	0.762178597	0.796323004	0.431792077	0.232313531	0.019162192	0.819064731	0.279679017	0.933595122	0.062570069	0.041956612	0.065822285	0.555049423	0.917084264	0.912509149	0.021577156	0.811005436	0.490541026	0.662773385	0.911631347	0.898567866	0.450014699	0.05284948	0.126740562	0.986038668	0.226180794	0.935621469	0.890383326	0.702863106	0.898227481	0.718528022	0.510136345	0.016167074	0.754811417	0.88544376	0.222618571	0.034509743	0.02355499	0.526039134	0.838948162	0.130547668	0.032499251	0.941129172	0.909423522	0.883739035	0.806043825	0.916747389	0.049685711	0.03627495	0.901593257	0.953588227	0.935033758	0.916310988	0.182087832	0.35292405	0.084074382	0.038495302	0.055504209	0.689475562	0.0146269	0.252821189	0.149631781	0.50811316	0.686157803	0.93173504	0.842725942	0.444314401	0.415664154	0.033824231	0.85120793	0.098956431	0.08835436	0.491300058	0.95487818	0.038228329	0.111307776	0.924119736	0.472565457	0.47512004	0.884101398	0.115436984	0.719786516	0.100258996	0.726286517	0.887911579	0.942540932	0.821269264	0.616126994	0.911889224	0.087028148	0.985486844	0.06375515	0.716546621	0.969103639	0.765693846	0.034813809	0.089618331	0.82080369
0.385201108	0.12462475	0.89443425	0.716008748	0.736593035	0.325413761	0.211738205	0.014366007	0.853763246	0.213670982	0.944937193	0.055744789	0.0315594	0.048281333	0.515101564	0.908365584	0.909997776	0.015644151	0.738235639	0.423810838	0.726225875	0.910999192	0.880705382	0.44823542	0.042554892	0.035083908	0.986627484	0.060946527	0.924276138	0.854558306	0.681402522	0.894860186	0.617195487	0.492782501	0.01279215	0.696507805	0.809327473	0.308192582	0.034543271	0.021498556	0.508105345	0.835480859	0.052525178	0.026065134	0.928239083	0.914215871	0.857968041	0.841897999	0.901321485	0.038495249	0.027159842	0.914568188	0.913514143	0.932950259	0.956768126	0.147850644	0.281479955	0.047684741	0.041474458	0.036805726	0.65146179	0.010207563	0.23030078	0.048522	0.271251643	0.644124289	0.928747321	0.85576448	0.43055021	0.440480161	0.025805685	0.835711023	0.046422531	0.078781434	0.463351961	0.956549523	0.0329557	0.073060262	0.841814847	0.413402667	0.48227855	0.916634138	0.089176322	0.767257771	0.10776379	0.619598533	0.861236499	0.935445875	0.794835717	0.582430803	0.915169393	0.066083609	0.988000157	0.063366465	0.716768427	0.975158881	0.639009757	0.025777309	0.095535735	0.777470448
0.444070847	0.121194175	0.920648518	0.632774762	0.708225528	0.451845402	0.163946857	0.01493806	0.904066178	0.231012913	0.932471965	0.04954387	0.032689011	0.051160132	0.443199466	0.906947834	0.916851156	0.018457255	0.866311222	0.430312163	0.797795848	0.903780201	0.919232745	0.425716598	0.039468719	0.040364685	0.983774563	0.018791004	0.942395461	0.882810279	0.702457761	0.921423745	0.808955371	0.376655159	0.012789226	0.818833473	0.837736737	0.261662833	0.037102528	0.025928393	0.513944483	0.925047834	0.046545219	0.031561504	0.91213759	0.931641115	0.934341026	0.840431492	0.924909688	0.079142764	0.029056041	0.908593739	0.935513893	0.938270866	0.968150622	0.117266171	0.408566621	0.06059405	0.044328564	0.045194158	0.613515971	0.009890497	0.250669234	0.021646564	0.432051047	0.718019687	0.918403386	0.846144225	0.392797775	0.284389553	0.026189786	0.853705429	0.072739575	0.094144019	0.482720759	0.953064736	0.037186031	0.097149848	0.905474823	0.395410971	0.450979905	0.9266753	0.092575124	0.801078713	0.120216437	0.619122683	0.90014865	0.935393782	0.84643697	0.588862933	0.912278129	0.111083645	0.987996413	0.086552597	0.64006632	0.981499429	0.587293802	0.035545441	0.191551972	0.796508613
0.447280958	0.113172241	0.914220371	0.72486153	0.625769846	0.339453733	0.099102538	0.01454022	0.852436471	0.23121246	0.948882831	0.056657825	0.024219322	0.056709669	0.527159119	0.937585521	0.919748179	0.015864371	0.783254544	0.353947461	0.857060507	0.895321121	0.905443972	0.377414825	0.049223913	0.023320809	0.985155618	0.017111278	0.946327213	0.914486343	0.71029188	0.960199357	0.688967121	0.317823799	0.013562715	0.775152854	0.840589492	0.21879331	0.03702157	0.022805638	0.398773473	0.891104141	0.057360236	0.027349763	0.912328917	0.919357936	0.872052314	0.836289234	0.935366288	0.031869757	0.02422459	0.88315603	0.875467132	0.950893549	0.9428545	0.091933445	0.295969368	0.061943177	0.039895562	0.04429199	0.525339746	0.008486532	0.230785978	0.015777423	0.282194557	0.713198671	0.943370868	0.896502448	0.29380646	0.188886349	0.031564723	0.827792041	0.043101414	0.07759747	0.473758023	0.972311566	0.044267653	0.059282672	0.912603777	0.369089296	0.523374513	0.946765178	0.097662487	0.764078158	0.098222835	0.760837912	0.880517272	0.953767012	0.830407107	0.616717814	0.929458581	0.080086059	0.9874237	0.050424266	0.639973198	0.954606536	0.505203147	0.02567222	0.100407882	0.820427702
0.333462665	0.127994325	0.856968256	0.788576518	0.722545916	0.295102286	0.127878675	0.011810148	0.837616552	0.218464605	0.935144744	0.054622578	0.023690837	0.073080913	0.481443113	0.910438576	0.910159571	0.015752416	0.849470191	0.397418059	0.705655877	0.902453505	0.892347855	0.381947066	0.036481684	0.027708544	0.986143396	0.016144958	0.923969947	0.883078912	0.723181305	0.92633801	0.670867979	0.2989929	0.009555928	0.754790974	0.841412583	0.314103518	0.038504919	0.039466796	0.463647706	0.872805107	0.042597853	0.039346404	0.908336436	0.898068742	0.838810022	0.846213371	0.900482427	0.042871544	0.02426033	0.938114424	0.923087795	0.943003734	0.960241719	0.112092128	0.340453719	0.081289314	0.060377445	0.033445614	0.627734721	0.008447838	0.287843067	0.016635804	0.230105018	0.63101636	0.936692481	0.901869362	0.347688908	0.231602658	0.024739102	0.823348391	0.059847304	0.111209491	0.443549206	0.95277935	0.031907708	0.087800314	0.830480034	0.370132626	0.529395806	0.908406867	0.119707997	0.807009199	0.088025328	0.621340951	0.822354556	0.92350091	0.810798983	0.524663463	0.928784946	0.094583345	0.986642341	0.072312265	0.64262771	0.951781709	0.651071833	0.02418806	0.092079629	0.811836081
